"COU","Country","SOURCE","Source","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LTU","Lithuania","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2017","2017",,,"0","Units",,,0.461,,
"LTU","Lithuania","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2018","2018",,,"0","Units",,,0.5,,
"LTU","Lithuania","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2019","2019",,,"0","Units",,,0.24,,
"LTU","Lithuania","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2020","2020",,,"0","Units",,,0.01,,
"BEL","Belgium","GROUND","Fresh ground water","MINE","Mining and quarrying","1995","1995",,,"0","Units",,,0,,
"BEL","Belgium","GROUND","Fresh ground water","MINE","Mining and quarrying","2000","2000",,,"0","Units",,,27.37959,,
"BEL","Belgium","GROUND","Fresh ground water","MINE","Mining and quarrying","2005","2005",,,"0","Units",,,28.09354,,
"BEL","Belgium","GROUND","Fresh ground water","MINE","Mining and quarrying","2010","2010",,,"0","Units",,,38.13016,,
"BEL","Belgium","GROUND","Fresh ground water","MINE","Mining and quarrying","2015","2015",,,"0","Units",,,34.42088,,
"BEL","Belgium","GROUND","Fresh ground water","MINE","Mining and quarrying","2016","2016",,,"0","Units",,,36.87925,,
"BEL","Belgium","GROUND","Fresh ground water","MINE","Mining and quarrying","2017","2017",,,"0","Units",,,36.37332,,
"BEL","Belgium","GROUND","Fresh ground water","MINE","Mining and quarrying","2018","2018",,,"0","Units",,,39.52753,,
"BEL","Belgium","GROUND","Fresh ground water","MINE","Mining and quarrying","2019","2019",,,"0","Units",,,40.41607,,
"BEL","Belgium","GROUND","Fresh ground water","MINE","Mining and quarrying","2020","2020",,,"0","Units",,,40.06875,,
"GBR-ENGWLS","England and Wales","SURFACE","Fresh surface water","SER","Services","1980","1980",,,"0","Units",,,985.1,,
"LUX","Luxembourg","TOTAL_ABSTRACT","Total freshwater","HH","Private households","2015","2015",,,"0","Units",,,0.002,,
"LUX","Luxembourg","TOTAL_ABSTRACT","Total freshwater","HH","Private households","2016","2016",,,"0","Units",,,0,,
"LUX","Luxembourg","TOTAL_ABSTRACT","Total freshwater","HH","Private households","2017","2017",,,"0","Units",,,0,,
"LUX","Luxembourg","TOTAL_ABSTRACT","Total freshwater","HH","Private households","2018","2018",,,"0","Units",,,0,,
"LUX","Luxembourg","TOTAL_ABSTRACT","Total freshwater","HH","Private households","2019","2019",,,"0","Units",,,0,,
"LUX","Luxembourg","TOTAL_ABSTRACT","Total freshwater","HH","Private households","2020","2020",,,"0","Units",,,0.01,,
"FRA","France","SURFACE","Fresh surface water","SER","Services","2010","2010",,,"0","Units",,,203.811,,
"FRA","France","SURFACE","Fresh surface water","SER","Services","2015","2015",,,"0","Units",,,145.7996,,
"FRA","France","SURFACE","Fresh surface water","SER","Services","2016","2016",,,"0","Units",,,200.4501,,
"FRA","France","SURFACE","Fresh surface water","SER","Services","2017","2017",,,"0","Units",,,135.97,,
"FRA","France","SURFACE","Fresh surface water","SER","Services","2018","2018",,,"0","Units",,,186.0428,,
"FRA","France","SURFACE","Fresh surface water","SER","Services","2019","2019",,,"0","Units",,,135.6781,,
"FRA","France","SURFACE","Fresh surface water","SER","Services","2020","2020",,,"0","Units",,,235.6448,,
"DEU","Germany","GROUND","Fresh ground water","MINE","Mining and quarrying","1995","1995",,,"0","Units",,,1784,,
"DEU","Germany","GROUND","Fresh ground water","MINE","Mining and quarrying","2010","2010",,,"0","Units",,,1204.7,,
"DEU","Germany","GROUND","Fresh ground water","MINE","Mining and quarrying","2016","2016",,,"0","Units",,,1146.255,,
"DEU","Germany","GROUND","Fresh ground water","MINE","Mining and quarrying","2019","2019",,,"0","Units",,,1037.517,,
"TUR","Türkiye","SURFACE","Fresh surface water","MINE","Mining and quarrying","1995","1995",,,"0","Units",,,14,,
"TUR","Türkiye","SURFACE","Fresh surface water","MINE","Mining and quarrying","2010","2010",,,"0","Units",,,23.6,,
"TUR","Türkiye","SURFACE","Fresh surface water","MINE","Mining and quarrying","2016","2016",,,"0","Units",,,37.97,,
"TUR","Türkiye","SURFACE","Fresh surface water","MINE","Mining and quarrying","2018","2018",,,"0","Units",,,36.41,,
"TUR","Türkiye","SURFACE","Fresh surface water","MINE","Mining and quarrying","2020","2020",,,"0","Units",,,37.92,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2000","2000",,,"0","Units",,,0,"E","Estimated value"
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2005","2005",,,"0","Units",,,0,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2010","2010",,,"0","Units",,,0,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2015","2015",,,"0","Units",,,0,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2016","2016",,,"0","Units",,,0,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2017","2017",,,"0","Units",,,0,"E","Estimated value"
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2018","2018",,,"0","Units",,,0,"E","Estimated value"
"CZE","Czech Republic","GROUND","Fresh ground water","HH","Private households","1980","1980",,,"0","Units",,,58.8,,
"CZE","Czech Republic","GROUND","Fresh ground water","HH","Private households","1990","1990",,,"0","Units",,,38.1,,
"CZE","Czech Republic","GROUND","Fresh ground water","HH","Private households","1995","1995",,,"0","Units",,,32.2,,
"CZE","Czech Republic","GROUND","Fresh ground water","HH","Private households","2000","2000",,,"0","Units",,,28.9,,
"GBR","United Kingdom","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2005","2005",,,"0","Units",,,10323.3,,
"GBR","United Kingdom","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2010","2010",,,"0","Units",,,8263.6,,
"GRC","Greece","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2015","2015",,,"0","Units",,,9965.3,,
"GRC","Greece","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2016","2016",,,"0","Units",,,10087.84,"B","Break"
"GRC","Greece","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2017","2017",,,"0","Units",,,10087.91,,
"GRC","Greece","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2018","2018",,,"0","Units",,,10076.1,,
"GRC","Greece","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2019","2019",,,"0","Units",,,10076.64,,
"GRC","Greece","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2020","2020",,,"0","Units",,,10099.88,,
"GRC","Greece","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2021","2021",,,"0","Units",,,10059.15,,
"CRI","Costa Rica","TOTAL_ABSTRACT","Total freshwater","SER","Services","2016","2016",,,"0","Units",,,79.82321,,
"CRI","Costa Rica","TOTAL_ABSTRACT","Total freshwater","SER","Services","2017","2017",,,"0","Units",,,85.87317,,
"DEU","Germany","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2010","2010",,,"0","Units",,,752.88,,
"DEU","Germany","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2016","2016",,,"0","Units",,,1161.438,,
"DEU","Germany","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2017","2017",,,"0","Units",,,1124,,
"LUX","Luxembourg","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2015","2015",,,"0","Units",,,0.006,,
"LUX","Luxembourg","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2016","2016",,,"0","Units",,,0.02,,
"LUX","Luxembourg","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2017","2017",,,"0","Units",,,0.03,,
"LUX","Luxembourg","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2018","2018",,,"0","Units",,,0.02,,
"LUX","Luxembourg","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2019","2019",,,"0","Units",,,0.02,,
"LUX","Luxembourg","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2020","2020",,,"0","Units",,,0.01,,
"AUS","Australia","TOTAL_ABSTRACT","Total freshwater","AQUA","Aquaculture","2010","2010","M3","Cubic metres","6","Millions",,,372,,
"AUS","Australia","TOTAL_ABSTRACT","Total freshwater","AQUA","Aquaculture","2015","2015","M3","Cubic metres","6","Millions",,,817,"B","Break"
"AUS","Australia","TOTAL_ABSTRACT","Total freshwater","AQUA","Aquaculture","2016","2016","M3","Cubic metres","6","Millions",,,683,,
"AUS","Australia","TOTAL_ABSTRACT","Total freshwater","AQUA","Aquaculture","2017","2017","M3","Cubic metres","6","Millions",,,695,,
"FIN","Finland","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","1990","1990",,,"0","Units",,,35,,
"FIN","Finland","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","1995","1995",,,"0","Units",,,21,,
"FIN","Finland","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2015","2015",,,"0","Units",,,5.3,"E","Estimated value"
"FIN","Finland","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2016","2016",,,"0","Units",,,10.5,"E","Estimated value"
"FIN","Finland","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2017","2017",,,"0","Units",,,5.8,"E","Estimated value"
"FIN","Finland","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2018","2018",,,"0","Units",,,7.3,,
"FIN","Finland","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2019","2019",,,"0","Units",,,13.86,,
"FIN","Finland","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2020","2020",,,"0","Units",,,8.45,,
"GRC","Greece","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","1990","1990",,,"0","Units",,,27,,
"GRC","Greece","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","1995","1995",,,"0","Units",,,55,,
"GRC","Greece","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2000","2000",,,"0","Units",,,62,,
"GRC","Greece","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2005","2005",,,"0","Units",,,86,,
"GRC","Greece","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2010","2010",,,"0","Units",,,22.93,,
"ISL","Iceland","TOTAL_ABSTRACT","Total freshwater","RET","Water returned without use","2000","2000",,,"0","Units",,,0,,
"ISL","Iceland","TOTAL_ABSTRACT","Total freshwater","RET","Water returned without use","2010","2010",,,"0","Units",,,0,,
"GBR-ENGWLS","England and Wales","GROUND","Fresh ground water","SER","Services","1980","1980",,,"0","Units",,,1.1,,
"GBR-ENGWLS","England and Wales","GROUND","Fresh ground water","SER","Services","1990","1990",,,"0","Units",,,4.7,,
"GBR-ENGWLS","England and Wales","GROUND","Fresh ground water","SER","Services","1995","1995",,,"0","Units",,,35.7,,
"HUN","Hungary","SURFACE","Fresh surface water","CONS","Construction","1995","1995",,,"0","Units",,,0,,
"HUN","Hungary","SURFACE","Fresh surface water","CONS","Construction","2005","2005",,,"0","Units",,,214.8,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","SER","Services","1980","1980",,,"0","Units",,,55,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","SER","Services","1990","1990",,,"0","Units",,,65,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","SER","Services","1995","1995",,,"0","Units",,,54,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","SER","Services","2000","2000",,,"0","Units",,,10.8,"E","Estimated value"
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","SER","Services","2005","2005",,,"0","Units",,,21.6,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","SER","Services","2010","2010",,,"0","Units",,,21.8,"E","Estimated value"
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","SER","Services","2015","2015",,,"0","Units",,,21.8,"E","Estimated value"
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","SER","Services","2016","2016",,,"0","Units",,,24.8,"E","Estimated value"
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","SER","Services","2017","2017",,,"0","Units",,,26.1,"E","Estimated value"
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","SER","Services","2018","2018",,,"0","Units",,,25.9,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","SER","Services","2019","2019",,,"0","Units",,,26.9,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","SER","Services","2020","2020",,,"0","Units",,,25.1,,
"GBR","United Kingdom","SURFACE","Fresh surface water","SER","Services","2005","2005",,,"0","Units",,,8,,
"GBR","United Kingdom","SURFACE","Fresh surface water","SER","Services","2010","2010",,,"0","Units",,,10,,
"DNK","Denmark","TOTAL_ABSTRACT","Total freshwater","COOL_IND","Manufacturing cooling","2010","2010",,,"0","Units",,,0,,
"DNK","Denmark","TOTAL_ABSTRACT","Total freshwater","COOL_IND","Manufacturing cooling","2015","2015",,,"0","Units",,,0,,
"DNK","Denmark","TOTAL_ABSTRACT","Total freshwater","COOL_IND","Manufacturing cooling","2016","2016",,,"0","Units",,,0,,
"DNK","Denmark","TOTAL_ABSTRACT","Total freshwater","COOL_IND","Manufacturing cooling","2017","2017",,,"0","Units",,,0,,
"DNK","Denmark","TOTAL_ABSTRACT","Total freshwater","COOL_IND","Manufacturing cooling","2018","2018",,,"0","Units",,,0,,
"DNK","Denmark","TOTAL_ABSTRACT","Total freshwater","COOL_IND","Manufacturing cooling","2019","2019",,,"0","Units",,,0,"E","Estimated value"
"DNK","Denmark","TOTAL_ABSTRACT","Total freshwater","COOL_IND","Manufacturing cooling","2020","2020",,,"0","Units",,,0,"E","Estimated value"
"DNK","Denmark","TOTAL_ABSTRACT","Total freshwater","COOL_IND","Manufacturing cooling","2021","2021",,,"0","Units",,,0,,
"DEU","Germany","SURFACE","Fresh surface water","MINE","Mining and quarrying","1995","1995",,,"0","Units",,,1188,,
"DEU","Germany","SURFACE","Fresh surface water","MINE","Mining and quarrying","2010","2010",,,"0","Units",,,917.6,,
"DEU","Germany","SURFACE","Fresh surface water","MINE","Mining and quarrying","2016","2016",,,"0","Units",,,302.6362,,
"DEU","Germany","SURFACE","Fresh surface water","MINE","Mining and quarrying","2019","2019",,,"0","Units",,,251.4147,,
"NLD","Netherlands","TOTAL_ABSTRACT","Total freshwater","RET","Water returned without use","1980","1980",,,"0","Units",,,0,,
"NLD","Netherlands","TOTAL_ABSTRACT","Total freshwater","RET","Water returned without use","2005","2005",,,"0","Units",,,0,,
"NLD","Netherlands","TOTAL_ABSTRACT","Total freshwater","RET","Water returned without use","2010","2010",,,"0","Units",,,0,,
"NLD","Netherlands","TOTAL_ABSTRACT","Total freshwater","RET","Water returned without use","2015","2015",,,"0","Units",,,0,,
"NLD","Netherlands","TOTAL_ABSTRACT","Total freshwater","RET","Water returned without use","2016","2016",,,"0","Units",,,0,,
"NLD","Netherlands","TOTAL_ABSTRACT","Total freshwater","RET","Water returned without use","2017","2017",,,"0","Units",,,0,,
"NLD","Netherlands","TOTAL_ABSTRACT","Total freshwater","RET","Water returned without use","2018","2018",,,"0","Units",,,0,,
"NLD","Netherlands","TOTAL_ABSTRACT","Total freshwater","RET","Water returned without use","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","TOTAL_ABSTRACT","Total freshwater","RET","Water returned without use","2020","2020",,,"0","Units",,,0,,
"POL","Poland","GROUND","Fresh ground water","MINE","Mining and quarrying","1980","1980",,,"0","Units",,,323.5,,
"POL","Poland","GROUND","Fresh ground water","MINE","Mining and quarrying","1990","1990",,,"0","Units",,,295.9,,
"POL","Poland","GROUND","Fresh ground water","MINE","Mining and quarrying","1995","1995",,,"0","Units",,,248.7,,
"POL","Poland","GROUND","Fresh ground water","MINE","Mining and quarrying","2000","2000",,,"0","Units",,,130.8,,
"POL","Poland","GROUND","Fresh ground water","MINE","Mining and quarrying","2005","2005",,,"0","Units",,,71.3,,
"POL","Poland","GROUND","Fresh ground water","MINE","Mining and quarrying","2010","2010",,,"0","Units",,,46.8,,
"POL","Poland","GROUND","Fresh ground water","MINE","Mining and quarrying","2015","2015",,,"0","Units",,,43.6,,
"POL","Poland","GROUND","Fresh ground water","MINE","Mining and quarrying","2016","2016",,,"0","Units",,,42.89,,
"POL","Poland","GROUND","Fresh ground water","MINE","Mining and quarrying","2017","2017",,,"0","Units",,,43.275,,
"POL","Poland","GROUND","Fresh ground water","MINE","Mining and quarrying","2018","2018",,,"0","Units",,,38.795,,
"POL","Poland","GROUND","Fresh ground water","MINE","Mining and quarrying","2019","2019",,,"0","Units",,,36.63,,
"POL","Poland","GROUND","Fresh ground water","MINE","Mining and quarrying","2020","2020",,,"0","Units",,,37.1,,
"POL","Poland","GROUND","Fresh ground water","MINE","Mining and quarrying","2021","2021",,,"0","Units",,,38.09,,
"GBR-ENGWLS","England and Wales","SURFACE","Fresh surface water","MINE","Mining and quarrying","1995","1995",,,"0","Units",,,15.7,,
"IRL","Ireland","GROUND","Fresh ground water","HH","Private households","2005","2005",,,"0","Units",,,115,,
"SWE","Sweden","TOTAL_ABSTRACT","Total freshwater","SER","Services","1990","1990",,,"0","Units",,,36,,
"SWE","Sweden","TOTAL_ABSTRACT","Total freshwater","SER","Services","1995","1995",,,"0","Units",,,40,,
"SWE","Sweden","TOTAL_ABSTRACT","Total freshwater","SER","Services","2000","2000",,,"0","Units",,,23,,
"SWE","Sweden","TOTAL_ABSTRACT","Total freshwater","SER","Services","2005","2005",,,"0","Units",,,26,"E; B","Estimated value; Break"
"SWE","Sweden","TOTAL_ABSTRACT","Total freshwater","SER","Services","2010","2010",,,"0","Units",,,18,,
"SWE","Sweden","TOTAL_ABSTRACT","Total freshwater","SER","Services","2015","2015",,,"0","Units",,,18,,
"DEU","Germany","GROUND","Fresh ground water","SER","Services","1995","1995",,,"0","Units",,,46,,
"DEU","Germany","GROUND","Fresh ground water","SER","Services","2010","2010",,,"0","Units",,,43.6,,
"DEU","Germany","GROUND","Fresh ground water","SER","Services","2016","2016",,,"0","Units",,,86.5155,,
"DEU","Germany","GROUND","Fresh ground water","SER","Services","2019","2019",,,"0","Units",,,126.3301,,
"HUN","Hungary","GROUND","Fresh ground water","MINE","Mining and quarrying","1970","1970",,,"0","Units",,,55.9,,
"HUN","Hungary","GROUND","Fresh ground water","MINE","Mining and quarrying","1980","1980",,,"0","Units",,,381.7,,
"HUN","Hungary","GROUND","Fresh ground water","MINE","Mining and quarrying","1990","1990",,,"0","Units",,,31.3,,
"HUN","Hungary","GROUND","Fresh ground water","MINE","Mining and quarrying","1995","1995",,,"0","Units",,,38.5,,
"HUN","Hungary","GROUND","Fresh ground water","MINE","Mining and quarrying","2005","2005",,,"0","Units",,,5,,
"EST","Estonia","GROUND","Fresh ground water","SER","Services","2000","2000",,,"0","Units",,,9.1,,
"EST","Estonia","GROUND","Fresh ground water","SER","Services","2005","2005",,,"0","Units",,,4.5,,
"EST","Estonia","GROUND","Fresh ground water","SER","Services","2019","2019",,,"0","Units",,,1.61179,,
"EST","Estonia","GROUND","Fresh ground water","SER","Services","2020","2020",,,"0","Units",,,1.63653,,
"EST","Estonia","GROUND","Fresh ground water","SER","Services","2021","2021",,,"0","Units",,,1.92852,,
"USA","United States","GROUND","Fresh ground water","MINE","Mining and quarrying","2010","2010",,,"0","Units",,,1542,,
"USA","United States","GROUND","Fresh ground water","MINE","Mining and quarrying","2015","2015",,,"0","Units",,,1394,,
"CRI","Costa Rica","TOTAL_ABSTRACT","Total freshwater","HH","Private households","2016","2016",,,"0","Units",,,1.30789,,
"CRI","Costa Rica","TOTAL_ABSTRACT","Total freshwater","HH","Private households","2017","2017",,,"0","Units",,,1.56,,
"FRA","France","TOTAL_ABSTRACT","Total freshwater","SER","Services","2010","2010",,,"0","Units",,,410.683,,
"FRA","France","TOTAL_ABSTRACT","Total freshwater","SER","Services","2015","2015",,,"0","Units",,,310.512,,
"FRA","France","TOTAL_ABSTRACT","Total freshwater","SER","Services","2016","2016",,,"0","Units",,,360.622,,
"FRA","France","TOTAL_ABSTRACT","Total freshwater","SER","Services","2017","2017",,,"0","Units",,,317.469,,
"FRA","France","TOTAL_ABSTRACT","Total freshwater","SER","Services","2018","2018",,,"0","Units",,,332.01,,
"FRA","France","TOTAL_ABSTRACT","Total freshwater","SER","Services","2019","2019",,,"0","Units",,,275.44,,
"SVK","Slovak Republic","GROUND","Fresh ground water","CONS","Construction","2016","2016",,,"0","Units",,,1.6,,
"SVK","Slovak Republic","GROUND","Fresh ground water","CONS","Construction","2017","2017",,,"0","Units",,,1.7,,
"SVK","Slovak Republic","GROUND","Fresh ground water","CONS","Construction","2018","2018",,,"0","Units",,,1.7,,
"SVK","Slovak Republic","GROUND","Fresh ground water","CONS","Construction","2019","2019",,,"0","Units",,,2.7,,
"SVK","Slovak Republic","GROUND","Fresh ground water","CONS","Construction","2020","2020",,,"0","Units",,,2.1,,
"SVK","Slovak Republic","GROUND","Fresh ground water","CONS","Construction","2021","2021",,,"0","Units",,,2.3,,
"PRT","Portugal","GROUND","Fresh ground water","HH","Private households","2017","2017",,,"0","Units",,,28.534,"B","Break"
"SWE","Sweden","GROUND","Fresh ground water","HH","Private households","1970","1970",,,"0","Units",,,77,,
"SWE","Sweden","GROUND","Fresh ground water","HH","Private households","1980","1980",,,"0","Units",,,51,,
"SWE","Sweden","GROUND","Fresh ground water","HH","Private households","1990","1990",,,"0","Units",,,48,,
"SWE","Sweden","GROUND","Fresh ground water","HH","Private households","1995","1995",,,"0","Units",,,89,,
"SWE","Sweden","GROUND","Fresh ground water","HH","Private households","2000","2000",,,"0","Units",,,89,,
"SWE","Sweden","GROUND","Fresh ground water","HH","Private households","2005","2005",,,"0","Units",,,83,"B","Break"
"SWE","Sweden","GROUND","Fresh ground water","HH","Private households","2010","2010",,,"0","Units",,,86,,
"SWE","Sweden","GROUND","Fresh ground water","HH","Private households","2015","2015",,,"0","Units",,,77,,
"SWE","Sweden","GROUND","Fresh ground water","HH","Private households","2020","2020",,,"0","Units",,,75,,
"EST","Estonia","SURFACE","Fresh surface water","MINE","Mining and quarrying","1995","1995",,,"0","Units",,,0,,
"EST","Estonia","SURFACE","Fresh surface water","MINE","Mining and quarrying","2000","2000",,,"0","Units",,,0,,
"EST","Estonia","SURFACE","Fresh surface water","MINE","Mining and quarrying","2005","2005",,,"0","Units",,,0,,
"EST","Estonia","SURFACE","Fresh surface water","MINE","Mining and quarrying","2010","2010",,,"0","Units",,,0,"E","Estimated value"
"EST","Estonia","SURFACE","Fresh surface water","MINE","Mining and quarrying","2015","2015",,,"0","Units",,,0,"E","Estimated value"
"EST","Estonia","SURFACE","Fresh surface water","MINE","Mining and quarrying","2016","2016",,,"0","Units",,,0,"E","Estimated value"
"EST","Estonia","SURFACE","Fresh surface water","MINE","Mining and quarrying","2017","2017",,,"0","Units",,,0,"E","Estimated value"
"EST","Estonia","SURFACE","Fresh surface water","MINE","Mining and quarrying","2018","2018",,,"0","Units",,,0,"E","Estimated value"
"EST","Estonia","SURFACE","Fresh surface water","MINE","Mining and quarrying","2019","2019",,,"0","Units",,,0.0134,,
"EST","Estonia","SURFACE","Fresh surface water","MINE","Mining and quarrying","2020","2020",,,"0","Units",,,0.01304,,
"EST","Estonia","SURFACE","Fresh surface water","MINE","Mining and quarrying","2021","2021",,,"0","Units",,,0.00966,,
"NZL","New Zealand","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2000","2000",,,"0","Units",,,455.2,,
"BEL","Belgium","SURFACE","Fresh surface water","HH","Private households","1995","1995",,,"0","Units",,,0,,
"BEL","Belgium","SURFACE","Fresh surface water","HH","Private households","2000","2000",,,"0","Units",,,0,"E","Estimated value"
"BEL","Belgium","SURFACE","Fresh surface water","HH","Private households","2005","2005",,,"0","Units",,,0,"E","Estimated value"
"BEL","Belgium","SURFACE","Fresh surface water","HH","Private households","2010","2010",,,"0","Units",,,0,,
"BEL","Belgium","SURFACE","Fresh surface water","HH","Private households","2015","2015",,,"0","Units",,,0,,
"BEL","Belgium","SURFACE","Fresh surface water","HH","Private households","2016","2016",,,"0","Units",,,0,,
"BEL","Belgium","SURFACE","Fresh surface water","HH","Private households","2017","2017",,,"0","Units",,,0,,
"BEL","Belgium","SURFACE","Fresh surface water","HH","Private households","2018","2018",,,"0","Units",,,0,,
"BEL","Belgium","SURFACE","Fresh surface water","HH","Private households","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","TOTAL_ABSTRACT","Total freshwater","HH","Private households","1990","1990",,,"0","Units",,,0,,
"NLD","Netherlands","TOTAL_ABSTRACT","Total freshwater","HH","Private households","2005","2005",,,"0","Units",,,0,,
"NLD","Netherlands","TOTAL_ABSTRACT","Total freshwater","HH","Private households","2010","2010",,,"0","Units",,,0,,
"NLD","Netherlands","TOTAL_ABSTRACT","Total freshwater","HH","Private households","2015","2015",,,"0","Units",,,0,,
"NLD","Netherlands","TOTAL_ABSTRACT","Total freshwater","HH","Private households","2016","2016",,,"0","Units",,,0,,
"NLD","Netherlands","TOTAL_ABSTRACT","Total freshwater","HH","Private households","2017","2017",,,"0","Units",,,0,,
"NLD","Netherlands","TOTAL_ABSTRACT","Total freshwater","HH","Private households","2018","2018",,,"0","Units",,,0,,
"NLD","Netherlands","TOTAL_ABSTRACT","Total freshwater","HH","Private households","2019","2019",,,"0","Units",,,0,,
"DNK","Denmark","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2010","2010",,,"0","Units",,,0,"B","Break"
"DNK","Denmark","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2015","2015",,,"0","Units",,,0,,
"DNK","Denmark","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2016","2016",,,"0","Units",,,0,,
"DNK","Denmark","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2017","2017",,,"0","Units",,,0,,
"DNK","Denmark","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2018","2018",,,"0","Units",,,0,,
"DNK","Denmark","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2019","2019",,,"0","Units",,,0,"E","Estimated value"
"DNK","Denmark","TOTAL_ABSTRACT","Total freshwater","CONS","Construction","2020","2020",,,"0","Units",,,0,"E","Estimated value"
"GBR","United Kingdom","SURFACE","Fresh surface water","HH","Private households","2005","2005",,,"0","Units",,,0.9,,
"GBR","United Kingdom","SURFACE","Fresh surface water","HH","Private households","2010","2010",,,"0","Units",,,0.5,,
"SWE","Sweden","GROUND","Fresh ground water","AQUA","Aquaculture","2010","2010","M3","Cubic metres","6","Millions",,,0,,
"SWE","Sweden","GROUND","Fresh ground water","AQUA","Aquaculture","2015","2015","M3","Cubic metres","6","Millions",,,0,"E","Estimated value"
"SWE","Sweden","GROUND","Fresh ground water","AQUA","Aquaculture","2020","2020","M3","Cubic metres","6","Millions",,,0,,
"LTU","Lithuania","SURFACE","Fresh surface water","SER","Services","2000","2000",,,"0","Units",,,3.982,,
"LTU","Lithuania","SURFACE","Fresh surface water","SER","Services","2005","2005",,,"0","Units",,,1.4011,,
"LTU","Lithuania","SURFACE","Fresh surface water","SER","Services","2010","2010",,,"0","Units",,,0.0084,,
"LTU","Lithuania","SURFACE","Fresh surface water","SER","Services","2015","2015",,,"0","Units",,,0,,
"LTU","Lithuania","SURFACE","Fresh surface water","SER","Services","2016","2016",,,"0","Units",,,0,,
"LTU","Lithuania","SURFACE","Fresh surface water","SER","Services","2017","2017",,,"0","Units",,,0,,
